Replicate,Species_Treatment,CO2,H2O,Glasshouse,Day,Transpiration (ml),Transpiration (l)
41,POPAND,A,ND,5,222,1400,1.4
41,POPAND,A,ND,5,223,1400,1.4
41,POPAND,A,ND,5,224,1250,1.25
41,POPAND,A,ND,5,225,1250,1.25
41,POPAND,A,ND,5,226,1250,1.25
41,POPAND,A,ND,5,227,1250,1.25
41,POPAND,A,ND,5,228,1333,1.333
41,POPAND,A,ND,5,229,1333,1.333
41,POPAND,A,ND,5,230,1333,1.333
41,POPAND,A,ND,5,231,1333,1.333
41,POPAND,A,ND,5,232,1333,1.333
42,POPAND,A,ND,5,1,400,0.4
42,POPAND,A,ND,5,2,600,0.6
42,POPAND,A,ND,5,3,600,0.6
42,POPAND,A,ND,5,4,800,0.8
42,POPAND,A,ND,5,5,700,0.7
42,POPAND,A,ND,5,6,700,0.7
42,POPAND,A,ND,5,7,300,0.3
42,POPAND,A,ND,5,8,300,0.3
42,POPAND,A,ND,5,9,400,0.4
42,POPAND,A,ND,5,10,400,0.4
42,POPAND,A,ND,5,11,333,0.333
42,POPAND,A,ND,5,12,333,0.333
42,POPAND,A,ND,5,13,333,0.333
42,POPAND,A,ND,5,14,600,0.6
42,POPAND,A,ND,5,15,600,0.6
42,POPAND,A,ND,5,16,200,0.2
42,POPAND,A,ND,5,17,200,0.2
42,POPAND,A,ND,5,18,477,0.477
42,POPAND,A,ND,5,19,477,0.477
42,POPAND,A,ND,5,20,477,0.477
42,POPAND,A,ND,5,21,239,0.239
42,POPAND,A,ND,5,22,239,0.239
42,POPAND,A,ND,5,23,239,0.239
42,POPAND,A,ND,5,24,239,0.239
42,POPAND,A,ND,5,25,239,0.239
42,POPAND,A,ND,5,26,239,0.239
42,POPAND,A,ND,5,27,239,0.239
42,POPAND,A,ND,5,28,200,0.2
42,POPAND,A,ND,5,29,200,0.2
42,POPAND,A,ND,5,30,600,0.6
42,POPAND,A,ND,5,31,700,0.7
42,POPAND,A,ND,5,32,267,0.267
42,POPAND,A,ND,5,33,167,0.167
42,POPAND,A,ND,5,34,367,0.367
42,POPAND,A,ND,5,35,500,0.5
42,POPAND,A,ND,5,36,500,0.5
42,POPAND,A,ND,5,37,500,0.5
42,POPAND,A,ND,5,38,500,0.5
42,POPAND,A,ND,5,39,667,0.667
42,POPAND,A,ND,5,40,667,0.667
42,POPAND,A,ND,5,41,667,0.667
42,POPAND,A,ND,5,42,300,0.3
42,POPAND,A,ND,5,43,300,0.3
42,POPAND,A,ND,5,44,300,0.3
42,POPAND,A,ND,5,45,300,0.3
42,POPAND,A,ND,5,46,600,0.6
42,POPAND,A,ND,5,47,600,0.6
42,POPAND,A,ND,5,48,900,0.9
42,POPAND,A,ND,5,49,800,0.8
42,POPAND,A,ND,5,50,800,0.8
42,POPAND,A,ND,5,51,650,0.65
42,POPAND,A,ND,5,52,650,0.65
42,POPAND,A,ND,5,53,567,0.567
42,POPAND,A,ND,5,54,567,0.567
42,POPAND,A,ND,5,55,567,0.567
42,POPAND,A,ND,5,56,600,0.6
42,POPAND,A,ND,5,57,600,0.6
42,POPAND,A,ND,5,58,700,0.7
42,POPAND,A,ND,5,59,700,0.7
42,POPAND,A,ND,5,60,500,0.5
42,POPAND,A,ND,5,61,500,0.5
42,POPAND,A,ND,5,62,500,0.5
42,POPAND,A,ND,5,63,767,0.767
42,POPAND,A,ND,5,64,767,0.767
42,POPAND,A,ND,5,65,767,0.767
42,POPAND,A,ND,5,66,300,0.3
42,POPAND,A,ND,5,67,867,0.867
42,POPAND,A,ND,5,68,867,0.867
42,POPAND,A,ND,5,69,867,0.867
42,POPAND,A,ND,5,70,800,0.8
42,POPAND,A,ND,5,71,800,0.8
42,POPAND,A,ND,5,72,700,0.7
42,POPAND,A,ND,5,73,700,0.7
42,POPAND,A,ND,5,74,700,0.7
42,POPAND,A,ND,5,75,700,0.7
42,POPAND,A,ND,5,76,700,0.7
42,POPAND,A,ND,5,77,950,0.95
42,POPAND,A,ND,5,78,950,0.95
42,POPAND,A,ND,5,79,300,0.3
42,POPAND,A,ND,5,80,300,0.3
42,POPAND,A,ND,5,81,667,0.667
42,POPAND,A,ND,5,82,667,0.667
42,POPAND,A,ND,5,83,667,0.667
42,POPAND,A,ND,5,84,800,0.8
42,POPAND,A,ND,5,85,800,0.8
42,POPAND,A,ND,5,86,800,0.8
42,POPAND,A,ND,5,87,300,0.3
42,POPAND,A,ND,5,88,667,0.667
42,POPAND,A,ND,5,89,667,0.667
42,POPAND,A,ND,5,90,667,0.667
42,POPAND,A,ND,5,91,1100,1.1
42,POPAND,A,ND,5,92,1100,1.1
42,POPAND,A,ND,5,93,500,0.5
42,POPAND,A,ND,5,94,500,0.5
42,POPAND,A,ND,5,95,1000,1
42,POPAND,A,ND,5,96,1000,1
42,POPAND,A,ND,5,97,1000,1
42,POPAND,A,ND,5,98,700,0.7
42,POPAND,A,ND,5,99,700,0.7
42,POPAND,A,ND,5,100,700,0.7
42,POPAND,A,ND,5,101,700,0.7
42,POPAND,A,ND,5,102,767,0.767
42,POPAND,A,ND,5,103,767,0.767
42,POPAND,A,ND,5,104,767,0.767
42,POPAND,A,ND,5,105,1000,1
42,POPAND,A,ND,5,106,1000,1
42,POPAND,A,ND,5,107,1350,1.35
42,POPAND,A,ND,5,108,1350,1.35
42,POPAND,A,ND,5,109,675,0.675
42,POPAND,A,ND,5,110,675,0.675
42,POPAND,A,ND,5,111,675,0.675
42,POPAND,A,ND,5,112,675,0.675
42,POPAND,A,ND,5,113,700,0.7
42,POPAND,A,ND,5,114,800,0.8
42,POPAND,A,ND,5,115,800,0.8
42,POPAND,A,ND,5,116,1000,1
42,POPAND,A,ND,5,117,1000,1
42,POPAND,A,ND,5,118,1000,1
42,POPAND,A,ND,5,119,900,0.9
42,POPAND,A,ND,5,120,900,0.9
42,POPAND,A,ND,5,121,800,0.8
42,POPAND,A,ND,5,122,800,0.8
42,POPAND,A,ND,5,123,1533,1.533
42,POPAND,A,ND,5,124,1533,1.533
42,POPAND,A,ND,5,125,1533,1.533
42,POPAND,A,ND,5,126,400,0.4
42,POPAND,A,ND,5,127,400,0.4
42,POPAND,A,ND,5,128,1400,1.4
42,POPAND,A,ND,5,129,1400,1.4
42,POPAND,A,ND,5,130,800,0.8
42,POPAND,A,ND,5,131,800,0.8
42,POPAND,A,ND,5,132,800,0.8
42,POPAND,A,ND,5,133,1600,1.6
42,POPAND,A,ND,5,134,1600,1.6
42,POPAND,A,ND,5,135,900,0.9
42,POPAND,A,ND,5,136,900,0.9
42,POPAND,A,ND,5,137,1533,1.533
42,POPAND,A,ND,5,138,1533,1.533
42,POPAND,A,ND,5,139,1533,1.533
42,POPAND,A,ND,5,140,1300,1.3
42,POPAND,A,ND,5,141,1300,1.3
42,POPAND,A,ND,5,142,1100,1.1
42,POPAND,A,ND,5,143,1100,1.1
42,POPAND,A,ND,5,144,1100,1.1
42,POPAND,A,ND,5,145,1100,1.1
42,POPAND,A,ND,5,146,633,0.633
42,POPAND,A,ND,5,147,800,0.8
42,POPAND,A,ND,5,148,800,0.8
42,POPAND,A,ND,5,149,1800,1.8
42,POPAND,A,ND,5,150,1600,1.6
42,POPAND,A,ND,5,151,1133,1.133
42,POPAND,A,ND,5,152,1133,1.133
42,POPAND,A,ND,5,153,1133,1.133
42,POPAND,A,ND,5,154,1200,1.2
42,POPAND,A,ND,5,155,1200,1.2
42,POPAND,A,ND,5,156,1250,1.25
42,POPAND,A,ND,5,157,1250,1.25
42,POPAND,A,ND,5,158,1600,1.6
42,POPAND,A,ND,5,159,1600,1.6
42,POPAND,A,ND,5,160,1600,1.6
42,POPAND,A,ND,5,161,1800,1.8
42,POPAND,A,ND,5,162,1800,1.8
42,POPAND,A,ND,5,163,2000,2
42,POPAND,A,ND,5,164,2000,2
42,POPAND,A,ND,5,165,1467,1.467
42,POPAND,A,ND,5,166,1467,1.467
42,POPAND,A,ND,5,167,1467,1.467
42,POPAND,A,ND,5,168,1100,1.1
42,POPAND,A,ND,5,169,1000,1
42,POPAND,A,ND,5,170,1229,1.229
42,POPAND,A,ND,5,171,1229,1.229
42,POPAND,A,ND,5,172,1229,1.229
42,POPAND,A,ND,5,173,1229,1.229
42,POPAND,A,ND,5,174,1229,1.229
42,POPAND,A,ND,5,175,1229,1.229
42,POPAND,A,ND,5,176,800,0.8
42,POPAND,A,ND,5,177,800,0.8
42,POPAND,A,ND,5,178,800,0.8
42,POPAND,A,ND,5,179,800,0.8
42,POPAND,A,ND,5,180,800,0.8
42,POPAND,A,ND,5,181,800,0.8
42,POPAND,A,ND,5,182,800,0.8
42,POPAND,A,ND,5,183,800,0.8
42,POPAND,A,ND,5,184,1057,1.057
42,POPAND,A,ND,5,185,1057,1.057
42,POPAND,A,ND,5,186,1057,1.057
42,POPAND,A,ND,5,187,1057,1.057
42,POPAND,A,ND,5,188,1057,1.057
42,POPAND,A,ND,5,189,1057,1.057
42,POPAND,A,ND,5,190,1057,1.057
42,POPAND,A,ND,5,191,1000,1
42,POPAND,A,ND,5,192,950,0.95
42,POPAND,A,ND,5,193,890,0.89
42,POPAND,A,ND,5,194,700,0.7
42,POPAND,A,ND,5,195,950,0.95
42,POPAND,A,ND,5,196,690,0.69
42,POPAND,A,ND,5,197,875,0.875
42,POPAND,A,ND,5,198,958,0.958
42,POPAND,A,ND,5,199,1000,1
42,POPAND,A,ND,5,200,789,0.789
42,POPAND,A,ND,5,201,800,0.8
42,POPAND,A,ND,5,202,900,0.9
42,POPAND,A,ND,5,203,950,0.95
42,POPAND,A,ND,5,204,750,0.75
42,POPAND,A,ND,5,205,1900,1.9
42,POPAND,A,ND,5,206,1900,1.9
42,POPAND,A,ND,5,207,1600,1.6
42,POPAND,A,ND,5,208,1600,1.6
42,POPAND,A,ND,5,209,1600,1.6
42,POPAND,A,ND,5,210,1100,1.1
42,POPAND,A,ND,5,211,1100,1.1
42,POPAND,A,ND,5,212,1520,1.52
42,POPAND,A,ND,5,213,1520,1.52
42,POPAND,A,ND,5,214,1520,1.52
42,POPAND,A,ND,5,215,1520,1.52
42,POPAND,A,ND,5,216,1520,1.52
42,POPAND,A,ND,5,217,600,0.6
42,POPAND,A,ND,5,218,600,0.6
42,POPAND,A,ND,5,219,1300,1.3
42,POPAND,A,ND,5,220,1300,1.3
42,POPAND,A,ND,5,221,933,0.933
42,POPAND,A,ND,5,222,933,0.933
42,POPAND,A,ND,5,223,933,0.933
42,POPAND,A,ND,5,224,1100,1.1
42,POPAND,A,ND,5,225,1100,1.1
42,POPAND,A,ND,5,226,1100,1.1
42,POPAND,A,ND,5,227,1100,1.1
42,POPAND,A,ND,5,228,1333,1.333
42,POPAND,A,ND,5,229,1333,1.333
42,POPAND,A,ND,5,230,1333,1.333
42,POPAND,A,ND,5,231,1333,1.333
42,POPAND,A,ND,5,232,1333,1.333
