Replicate,Species_Treatment,CO2,H2O,Glasshouse,Day,Transpiration (ml),Transpiration (l)
23,PILEND,E,ND,3,9,636,0.636
23,PILEND,E,ND,3,10,636,0.636
23,PILEND,E,ND,3,11,636,0.636
23,PILEND,E,ND,3,12,636,0.636
23,PILEND,E,ND,3,13,636,0.636
23,PILEND,E,ND,3,14,300,0.3
23,PILEND,E,ND,3,15,400,0.4
23,PILEND,E,ND,3,16,400,0.4
23,PILEND,E,ND,3,17,800,0.8
23,PILEND,E,ND,3,18,1200,1.2
23,PILEND,E,ND,3,19,600,0.6
23,PILEND,E,ND,3,20,600,0.6
23,PILEND,E,ND,3,21,500,0.5
23,PILEND,E,ND,3,22,500,0.5
23,PILEND,E,ND,3,23,1300,1.3
23,PILEND,E,ND,3,24,1300,1.3
23,PILEND,E,ND,3,25,600,0.6
23,PILEND,E,ND,3,26,600,0.6
23,PILEND,E,ND,3,27,600,0.6
23,PILEND,E,ND,3,28,800,0.8
23,PILEND,E,ND,3,29,300,0.3
23,PILEND,E,ND,3,30,1100,1.1
23,PILEND,E,ND,3,31,1300,1.3
23,PILEND,E,ND,3,32,333,0.333
23,PILEND,E,ND,3,33,333,0.333
23,PILEND,E,ND,3,34,333,0.333
23,PILEND,E,ND,3,35,800,0.8
23,PILEND,E,ND,3,36,800,0.8
23,PILEND,E,ND,3,37,800,0.8
23,PILEND,E,ND,3,38,800,0.8
23,PILEND,E,ND,3,39,933,0.933
23,PILEND,E,ND,3,40,933,0.933
23,PILEND,E,ND,3,41,933,0.933
23,PILEND,E,ND,3,42,800,0.8
23,PILEND,E,ND,3,43,800,0.8
23,PILEND,E,ND,3,44,800,0.8
23,PILEND,E,ND,3,45,800,0.8
23,PILEND,E,ND,3,46,1400,1.4
23,PILEND,E,ND,3,47,1400,1.4
23,PILEND,E,ND,3,48,1400,1.4
23,PILEND,E,ND,3,49,1700,1.7
23,PILEND,E,ND,3,50,1700,1.7
23,PILEND,E,ND,3,51,1600,1.6
23,PILEND,E,ND,3,52,1600,1.6
23,PILEND,E,ND,3,53,1600,1.6
23,PILEND,E,ND,3,54,1600,1.6
23,PILEND,E,ND,3,55,1600,1.6
23,PILEND,E,ND,3,56,950,0.95
23,PILEND,E,ND,3,57,950,0.95
23,PILEND,E,ND,3,58,1350,1.35
23,PILEND,E,ND,3,59,1350,1.35
23,PILEND,E,ND,3,60,1200,1.2
23,PILEND,E,ND,3,61,1200,1.2
23,PILEND,E,ND,3,62,1200,1.2
23,PILEND,E,ND,3,63,1300,1.3
23,PILEND,E,ND,3,64,1300,1.3
23,PILEND,E,ND,3,65,1300,1.3
23,PILEND,E,ND,3,66,1400,1.4
23,PILEND,E,ND,3,67,1400,1.4
23,PILEND,E,ND,3,68,1400,1.4
23,PILEND,E,ND,3,69,1400,1.4
23,PILEND,E,ND,3,70,1750,1.75
23,PILEND,E,ND,3,71,1750,1.75
23,PILEND,E,ND,3,72,1440,1.44
23,PILEND,E,ND,3,73,1440,1.44
23,PILEND,E,ND,3,74,1440,1.44
23,PILEND,E,ND,3,75,1440,1.44
23,PILEND,E,ND,3,76,1440,1.44
23,PILEND,E,ND,3,77,1900,1.9
23,PILEND,E,ND,3,78,1900,1.9
23,PILEND,E,ND,3,79,900,0.9
23,PILEND,E,ND,3,80,900,0.9
23,PILEND,E,ND,3,81,1933,1.933
23,PILEND,E,ND,3,82,1933,1.933
23,PILEND,E,ND,3,83,1933,1.933
23,PILEND,E,ND,3,84,1900,1.9
23,PILEND,E,ND,3,85,1900,1.9
23,PILEND,E,ND,3,86,1900,1.9
23,PILEND,E,ND,3,87,1600,1.6
23,PILEND,E,ND,3,88,1767,1.767
23,PILEND,E,ND,3,89,1767,1.767
23,PILEND,E,ND,3,90,1767,1.767
23,PILEND,E,ND,3,91,1500,1.5
23,PILEND,E,ND,3,92,1500,1.5
23,PILEND,E,ND,3,93,1800,1.8
23,PILEND,E,ND,3,94,1800,1.8
23,PILEND,E,ND,3,95,2133,2.133
23,PILEND,E,ND,3,96,2133,2.133
23,PILEND,E,ND,3,97,2133,2.133
23,PILEND,E,ND,3,98,1600,1.6
23,PILEND,E,ND,3,99,1600,1.6
23,PILEND,E,ND,3,100,1900,1.9
23,PILEND,E,ND,3,101,1900,1.9
23,PILEND,E,ND,3,102,2067,2.067
23,PILEND,E,ND,3,103,2067,2.067
23,PILEND,E,ND,3,104,2067,2.067
23,PILEND,E,ND,3,105,1600,1.6
23,PILEND,E,ND,3,106,1600,1.6
23,PILEND,E,ND,3,107,1800,1.8
23,PILEND,E,ND,3,108,1800,1.8
23,PILEND,E,ND,3,109,1775,1.775
23,PILEND,E,ND,3,110,1775,1.775
23,PILEND,E,ND,3,111,1775,1.775
23,PILEND,E,ND,3,112,1775,1.775
23,PILEND,E,ND,3,113,1700,1.7
23,PILEND,E,ND,3,114,1900,1.9
23,PILEND,E,ND,3,115,1900,1.9
23,PILEND,E,ND,3,116,1967,1.967
23,PILEND,E,ND,3,117,1967,1.967
23,PILEND,E,ND,3,118,1967,1.967
23,PILEND,E,ND,3,119,1800,1.8
23,PILEND,E,ND,3,120,1800,1.8
23,PILEND,E,ND,3,121,1700,1.7
23,PILEND,E,ND,3,122,1700,1.7
23,PILEND,E,ND,3,123,2333,2.333
23,PILEND,E,ND,3,124,2333,2.333
23,PILEND,E,ND,3,125,2333,2.333
23,PILEND,E,ND,3,126,2000,2
23,PILEND,E,ND,3,127,2000,2
23,PILEND,E,ND,3,128,2600,2.6
23,PILEND,E,ND,3,129,2600,2.6
23,PILEND,E,ND,3,130,2000,2
23,PILEND,E,ND,3,131,2000,2
23,PILEND,E,ND,3,132,2000,2
23,PILEND,E,ND,3,133,3300,3.3
23,PILEND,E,ND,3,134,3300,3.3
23,PILEND,E,ND,3,135,2500,2.5
23,PILEND,E,ND,3,136,2500,2.5
23,PILEND,E,ND,3,137,2800,2.8
23,PILEND,E,ND,3,138,2800,2.8
23,PILEND,E,ND,3,139,2800,2.8
23,PILEND,E,ND,3,140,3500,3.5
23,PILEND,E,ND,3,141,3500,3.5
23,PILEND,E,ND,3,142,2800,2.8
23,PILEND,E,ND,3,143,2800,2.8
23,PILEND,E,ND,3,144,2800,2.8
23,PILEND,E,ND,3,145,2800,2.8
23,PILEND,E,ND,3,146,2350,2.35
23,PILEND,E,ND,3,147,2350,2.35
23,PILEND,E,ND,3,148,2350,2.35
23,PILEND,E,ND,3,149,2350,2.35
23,PILEND,E,ND,3,150,3400,3.4
23,PILEND,E,ND,3,151,3400,3.4
23,PILEND,E,ND,3,152,3100,3.1
23,PILEND,E,ND,3,153,3100,3.1
23,PILEND,E,ND,3,154,3400,3.4
23,PILEND,E,ND,3,155,3400,3.4
23,PILEND,E,ND,3,156,2533,2.533
23,PILEND,E,ND,3,157,2533,2.533
23,PILEND,E,ND,3,158,2533,2.533
23,PILEND,E,ND,3,159,2400,2.4
23,PILEND,E,ND,3,160,2400,2.4
23,PILEND,E,ND,3,161,3157,3.157
23,PILEND,E,ND,3,162,3157,3.157
23,PILEND,E,ND,3,163,3157,3.157
23,PILEND,E,ND,3,164,3157,3.157
23,PILEND,E,ND,3,165,3157,3.157
23,PILEND,E,ND,3,166,3157,3.157
23,PILEND,E,ND,3,167,3157,3.157
24,PILEND,E,ND,3,1,800,0.8
24,PILEND,E,ND,3,2,100,0.1
24,PILEND,E,ND,3,3,100,0.1
24,PILEND,E,ND,3,4,400,0.4
24,PILEND,E,ND,3,5,400,0.4
24,PILEND,E,ND,3,6,400,0.4
24,PILEND,E,ND,3,7,493,0.493
24,PILEND,E,ND,3,8,493,0.493
24,PILEND,E,ND,3,9,493,0.493
24,PILEND,E,ND,3,10,493,0.493
24,PILEND,E,ND,3,11,493,0.493
24,PILEND,E,ND,3,12,493,0.493
24,PILEND,E,ND,3,13,493,0.493
24,PILEND,E,ND,3,14,200,0.2
24,PILEND,E,ND,3,15,400,0.4
24,PILEND,E,ND,3,16,400,0.4
24,PILEND,E,ND,3,17,400,0.4
24,PILEND,E,ND,3,18,800,0.8
24,PILEND,E,ND,3,19,400,0.4
24,PILEND,E,ND,3,20,400,0.4
24,PILEND,E,ND,3,21,400,0.4
24,PILEND,E,ND,3,22,400,0.4
24,PILEND,E,ND,3,23,800,0.8
24,PILEND,E,ND,3,24,800,0.8
24,PILEND,E,ND,3,25,400,0.4
24,PILEND,E,ND,3,26,400,0.4
24,PILEND,E,ND,3,27,400,0.4
24,PILEND,E,ND,3,28,800,0.8
24,PILEND,E,ND,3,29,300,0.3
24,PILEND,E,ND,3,30,1100,1.1
24,PILEND,E,ND,3,31,1500,1.5
24,PILEND,E,ND,3,32,133,0.133
24,PILEND,E,ND,3,33,133,0.133
24,PILEND,E,ND,3,34,133,0.133
24,PILEND,E,ND,3,35,800,0.8
24,PILEND,E,ND,3,36,800,0.8
24,PILEND,E,ND,3,37,700,0.7
24,PILEND,E,ND,3,38,700,0.7
24,PILEND,E,ND,3,39,1067,1.067
24,PILEND,E,ND,3,40,1067,1.067
24,PILEND,E,ND,3,41,1067,1.067
24,PILEND,E,ND,3,42,700,0.7
24,PILEND,E,ND,3,43,700,0.7
24,PILEND,E,ND,3,44,600,0.6
24,PILEND,E,ND,3,45,600,0.6
24,PILEND,E,ND,3,46,1500,1.5
24,PILEND,E,ND,3,47,1500,1.5
24,PILEND,E,ND,3,48,1200,1.2
24,PILEND,E,ND,3,49,1700,1.7
24,PILEND,E,ND,3,50,1700,1.7
24,PILEND,E,ND,3,51,1700,1.7
24,PILEND,E,ND,3,52,1700,1.7
24,PILEND,E,ND,3,53,1600,1.6
24,PILEND,E,ND,3,54,1600,1.6
24,PILEND,E,ND,3,55,1600,1.6
24,PILEND,E,ND,3,56,950,0.95
24,PILEND,E,ND,3,57,950,0.95
24,PILEND,E,ND,3,58,1450,1.45
24,PILEND,E,ND,3,59,1450,1.45
24,PILEND,E,ND,3,60,1267,1.267
24,PILEND,E,ND,3,61,1267,1.267
24,PILEND,E,ND,3,62,1267,1.267
24,PILEND,E,ND,3,63,1367,1.367
24,PILEND,E,ND,3,64,1367,1.367
24,PILEND,E,ND,3,65,1367,1.367
24,PILEND,E,ND,3,66,600,0.6
24,PILEND,E,ND,3,67,1400,1.4
24,PILEND,E,ND,3,68,1400,1.4
24,PILEND,E,ND,3,69,1400,1.4
24,PILEND,E,ND,3,70,1850,1.85
24,PILEND,E,ND,3,71,1850,1.85
24,PILEND,E,ND,3,72,1680,1.68
24,PILEND,E,ND,3,73,1680,1.68
24,PILEND,E,ND,3,74,1680,1.68
24,PILEND,E,ND,3,75,1680,1.68
24,PILEND,E,ND,3,76,1680,1.68
24,PILEND,E,ND,3,77,1850,1.85
24,PILEND,E,ND,3,78,1850,1.85
24,PILEND,E,ND,3,79,800,0.8
24,PILEND,E,ND,3,80,800,0.8
24,PILEND,E,ND,3,81,1400,1.4
24,PILEND,E,ND,3,82,1400,1.4
24,PILEND,E,ND,3,83,1400,1.4
24,PILEND,E,ND,3,84,1833,1.833
24,PILEND,E,ND,3,85,1833,1.833
24,PILEND,E,ND,3,86,1833,1.833
24,PILEND,E,ND,3,87,1600,1.6
24,PILEND,E,ND,3,88,1633,1.633
24,PILEND,E,ND,3,89,1633,1.633
24,PILEND,E,ND,3,90,1633,1.633
24,PILEND,E,ND,3,91,1600,1.6
24,PILEND,E,ND,3,92,1600,1.6
24,PILEND,E,ND,3,93,1900,1.9
24,PILEND,E,ND,3,94,1900,1.9
24,PILEND,E,ND,3,95,1867,1.867
24,PILEND,E,ND,3,96,1867,1.867
24,PILEND,E,ND,3,97,1867,1.867
24,PILEND,E,ND,3,98,1700,1.7
24,PILEND,E,ND,3,99,1700,1.7
24,PILEND,E,ND,3,100,1800,1.8
24,PILEND,E,ND,3,101,1800,1.8
24,PILEND,E,ND,3,102,2067,2.067
24,PILEND,E,ND,3,103,2067,2.067
24,PILEND,E,ND,3,104,2067,2.067
24,PILEND,E,ND,3,105,1700,1.7
24,PILEND,E,ND,3,106,1700,1.7
24,PILEND,E,ND,3,107,1800,1.8
24,PILEND,E,ND,3,108,1800,1.8
24,PILEND,E,ND,3,109,1675,1.675
24,PILEND,E,ND,3,110,1675,1.675
24,PILEND,E,ND,3,111,1675,1.675
24,PILEND,E,ND,3,112,1675,1.675
24,PILEND,E,ND,3,113,1300,1.3
24,PILEND,E,ND,3,114,1900,1.9
24,PILEND,E,ND,3,115,1900,1.9
24,PILEND,E,ND,3,116,2167,2.167
24,PILEND,E,ND,3,117,2167,2.167
24,PILEND,E,ND,3,118,2167,2.167
24,PILEND,E,ND,3,119,1900,1.9
24,PILEND,E,ND,3,120,1900,1.9
24,PILEND,E,ND,3,121,1600,1.6
24,PILEND,E,ND,3,122,1600,1.6
24,PILEND,E,ND,3,123,2400,2.4
24,PILEND,E,ND,3,124,2400,2.4
24,PILEND,E,ND,3,125,2400,2.4
24,PILEND,E,ND,3,126,2000,2
24,PILEND,E,ND,3,127,2000,2
24,PILEND,E,ND,3,128,2800,2.8
24,PILEND,E,ND,3,129,2800,2.8
24,PILEND,E,ND,3,130,1867,1.867
24,PILEND,E,ND,3,131,1867,1.867
24,PILEND,E,ND,3,132,1867,1.867
24,PILEND,E,ND,3,133,2700,2.7
24,PILEND,E,ND,3,134,2700,2.7
24,PILEND,E,ND,3,135,2100,2.1
24,PILEND,E,ND,3,136,2100,2.1
24,PILEND,E,ND,3,137,2533,2.533
24,PILEND,E,ND,3,138,2533,2.533
24,PILEND,E,ND,3,139,2533,2.533
24,PILEND,E,ND,3,140,2900,2.9
24,PILEND,E,ND,3,141,2900,2.9
24,PILEND,E,ND,3,142,2400,2.4
24,PILEND,E,ND,3,143,2600,2.6
24,PILEND,E,ND,3,144,2600,2.6
24,PILEND,E,ND,3,145,2600,2.6
24,PILEND,E,ND,3,146,1816.75,1.81675
24,PILEND,E,ND,3,147,1816.75,1.81675
24,PILEND,E,ND,3,148,1816.75,1.81675
24,PILEND,E,ND,3,149,1816.75,1.81675
24,PILEND,E,ND,3,150,2867,2.867
24,PILEND,E,ND,3,151,2867,2.867
24,PILEND,E,ND,3,152,3300,3.3
24,PILEND,E,ND,3,153,3300,3.3
24,PILEND,E,ND,3,154,3400,3.4
24,PILEND,E,ND,3,155,3400,3.4
24,PILEND,E,ND,3,156,3000,3
24,PILEND,E,ND,3,157,3000,3
24,PILEND,E,ND,3,158,3000,3
24,PILEND,E,ND,3,159,2100,2.1
24,PILEND,E,ND,3,160,2100,2.1
24,PILEND,E,ND,3,161,2400,2.4
24,PILEND,E,ND,3,162,2400,2.4
24,PILEND,E,ND,3,163,2400,2.4
24,PILEND,E,ND,3,164,2400,2.4
24,PILEND,E,ND,3,165,2400,2.4
24,PILEND,E,ND,3,166,2400,2.4
24,PILEND,E,ND,3,167,2400,2.4
31,PILAD,A,D,4,1,400,0.4
31,PILAD,A,D,4,2,300,0.3
31,PILAD,A,D,4,3,300,0.3
31,PILAD,A,D,4,4,233,0.233
31,PILAD,A,D,4,5,233,0.233
31,PILAD,A,D,4,6,233,0.233
31,PILAD,A,D,4,7,239,0.239
31,PILAD,A,D,4,8,239,0.239
31,PILAD,A,D,4,9,239,0.239
31,PILAD,A,D,4,10,239,0.239
31,PILAD,A,D,4,11,239,0.239
31,PILAD,A,D,4,12,239,0.239
31,PILAD,A,D,4,13,239,0.239
31,PILAD,A,D,4,14,163,0.163
31,PILAD,A,D,4,15,300,0.3
31,PILAD,A,D,4,16,500,0.5
31,PILAD,A,D,4,17,450,0.45
31,PILAD,A,D,4,18,150,0.15
31,PILAD,A,D,4,19,150,0.15
31,PILAD,A,D,4,20,150,0.15
31,PILAD,A,D,4,21,575,0.575
31,PILAD,A,D,4,22,575,0.575
31,PILAD,A,D,4,23,350,0.35
31,PILAD,A,D,4,24,350,0.35
31,PILAD,A,D,4,25,267,0.267
31,PILAD,A,D,4,26,267,0.267
31,PILAD,A,D,4,27,267,0.267
31,PILAD,A,D,4,28,300,0.3
31,PILAD,A,D,4,29,50,0.05
31,PILAD,A,D,4,30,50,0.05
31,PILAD,A,D,4,31,1000,1
31,PILAD,A,D,4,32,50,0.05
31,PILAD,A,D,4,33,500,0.5
31,PILAD,A,D,4,34,500,0.5
31,PILAD,A,D,4,35,700,0.7
31,PILAD,A,D,4,36,700,0.7
31,PILAD,A,D,4,37,50,0.05
31,PILAD,A,D,4,38,50,0.05
31,PILAD,A,D,4,39,433,0.433
31,PILAD,A,D,4,40,433,0.433
31,PILAD,A,D,4,41,433,0.433
31,PILAD,A,D,4,42,400,0.4
31,PILAD,A,D,4,43,300,0.3
31,PILAD,A,D,4,44,300,0.3
31,PILAD,A,D,4,45,300,0.3
31,PILAD,A,D,4,46,700,0.7
31,PILAD,A,D,4,47,700,0.7
31,PILAD,A,D,4,48,400,0.4
31,PILAD,A,D,4,49,600,0.6
31,PILAD,A,D,4,50,600,0.6
31,PILAD,A,D,4,51,1000,1
31,PILAD,A,D,4,52,1000,1
31,PILAD,A,D,4,53,500,0.5
31,PILAD,A,D,4,54,500,0.5
31,PILAD,A,D,4,55,500,0.5
31,PILAD,A,D,4,56,300,0.3
31,PILAD,A,D,4,57,300,0.3
31,PILAD,A,D,4,58,650,0.65
31,PILAD,A,D,4,59,650,0.65
31,PILAD,A,D,4,60,467,0.467
31,PILAD,A,D,4,61,467,0.467
31,PILAD,A,D,4,62,467,0.467
31,PILAD,A,D,4,63,667,0.667
31,PILAD,A,D,4,64,667,0.667
31,PILAD,A,D,4,65,667,0.667
31,PILAD,A,D,4,66,700,0.7
31,PILAD,A,D,4,67,533,0.533
31,PILAD,A,D,4,68,533,0.533
31,PILAD,A,D,4,69,533,0.533
31,PILAD,A,D,4,70,1000,1
31,PILAD,A,D,4,71,1000,1
31,PILAD,A,D,4,72,740,0.74
31,PILAD,A,D,4,73,740,0.74
31,PILAD,A,D,4,74,740,0.74
31,PILAD,A,D,4,75,740,0.74
31,PILAD,A,D,4,76,740,0.74
31,PILAD,A,D,4,77,750,0.75
31,PILAD,A,D,4,78,750,0.75
31,PILAD,A,D,4,79,400,0.4
31,PILAD,A,D,4,80,400,0.4
31,PILAD,A,D,4,81,800,0.8
31,PILAD,A,D,4,82,800,0.8
31,PILAD,A,D,4,83,800,0.8
31,PILAD,A,D,4,84,933,0.933
31,PILAD,A,D,4,85,933,0.933
31,PILAD,A,D,4,86,933,0.933
31,PILAD,A,D,4,87,600,0.6
31,PILAD,A,D,4,88,600,0.6
31,PILAD,A,D,4,89,600,0.6
31,PILAD,A,D,4,90,600,0.6
31,PILAD,A,D,4,91,600,0.6
31,PILAD,A,D,4,92,600,0.6
31,PILAD,A,D,4,93,700,0.7
31,PILAD,A,D,4,94,700,0.7
31,PILAD,A,D,4,95,800,0.8
31,PILAD,A,D,4,96,800,0.8
31,PILAD,A,D,4,97,800,0.8
31,PILAD,A,D,4,98,650,0.65
31,PILAD,A,D,4,99,650,0.65
31,PILAD,A,D,4,100,950,0.95
31,PILAD,A,D,4,101,950,0.95
31,PILAD,A,D,4,102,833,0.833
31,PILAD,A,D,4,103,833,0.833
31,PILAD,A,D,4,104,833,0.833
31,PILAD,A,D,4,105,900,0.9
31,PILAD,A,D,4,106,900,0.9
31,PILAD,A,D,4,107,800,0.8
31,PILAD,A,D,4,108,800,0.8
31,PILAD,A,D,4,109,775,0.775
31,PILAD,A,D,4,110,775,0.775
31,PILAD,A,D,4,111,775,0.775
31,PILAD,A,D,4,112,775,0.775
31,PILAD,A,D,4,113,800,0.8
31,PILAD,A,D,4,114,800,0.8
31,PILAD,A,D,4,115,800,0.8
31,PILAD,A,D,4,116,1000,1
31,PILAD,A,D,4,117,1000,1
31,PILAD,A,D,4,118,1000,1
31,PILAD,A,D,4,119,1100,1.1
31,PILAD,A,D,4,120,1100,1.1
31,PILAD,A,D,4,121,900,0.9
31,PILAD,A,D,4,122,900,0.9
31,PILAD,A,D,4,123,1000,1
31,PILAD,A,D,4,124,1000,1
31,PILAD,A,D,4,125,1000,1
31,PILAD,A,D,4,126,900,0.9
31,PILAD,A,D,4,127,900,0.9
31,PILAD,A,D,4,128,1100,1.1
31,PILAD,A,D,4,129,1100,1.1
31,PILAD,A,D,4,130,933,0.933
31,PILAD,A,D,4,131,933,0.933
31,PILAD,A,D,4,132,933,0.933
31,PILAD,A,D,4,133,1500,1.5
31,PILAD,A,D,4,134,1500,1.5
31,PILAD,A,D,4,135,500,0.5
31,PILAD,A,D,4,136,500,0.5
31,PILAD,A,D,4,137,1133,1.133
31,PILAD,A,D,4,138,1133,1.133
31,PILAD,A,D,4,139,1133,1.133
31,PILAD,A,D,4,140,1100,1.1
31,PILAD,A,D,4,141,1100,1.1
31,PILAD,A,D,4,142,800,0.8
31,PILAD,A,D,4,143,600,0.6
31,PILAD,A,D,4,144,600,0.6
31,PILAD,A,D,4,145,600,0.6
31,PILAD,A,D,4,146,300,0.3
31,PILAD,A,D,4,147,300,0.3
31,PILAD,A,D,4,148,300,0.3
31,PILAD,A,D,4,149,300,0.3
31,PILAD,A,D,4,150,600,0.6
31,PILAD,A,D,4,151,467,0.467
31,PILAD,A,D,4,152,1500,1.5
31,PILAD,A,D,4,153,1500,1.5
31,PILAD,A,D,4,154,1300,1.3
31,PILAD,A,D,4,155,1300,1.3
31,PILAD,A,D,4,156,867,0.867
31,PILAD,A,D,4,157,867,0.867
31,PILAD,A,D,4,158,867,0.867
31,PILAD,A,D,4,159,550,0.55
31,PILAD,A,D,4,160,550,0.55
31,PILAD,A,D,4,161,1229,1.229
31,PILAD,A,D,4,162,1229,1.229
31,PILAD,A,D,4,163,1229,1.229
31,PILAD,A,D,4,164,1229,1.229
31,PILAD,A,D,4,165,1229,1.229
31,PILAD,A,D,4,166,1229,1.229
31,PILAD,A,D,4,167,1229,1.229
32,PILAD,A,D,4,1,400,0.4
32,PILAD,A,D,4,2,300,0.3
32,PILAD,A,D,4,3,300,0.3
32,PILAD,A,D,4,4,100,0.1
32,PILAD,A,D,4,5,100,0.1
32,PILAD,A,D,4,6,100,0.1
32,PILAD,A,D,4,7,211,0.211
32,PILAD,A,D,4,8,211,0.211
32,PILAD,A,D,4,9,211,0.211
32,PILAD,A,D,4,10,211,0.211
32,PILAD,A,D,4,11,211,0.211
32,PILAD,A,D,4,12,211,0.211
32,PILAD,A,D,4,13,211,0.211
32,PILAD,A,D,4,14,63,0.063
32,PILAD,A,D,4,15,400,0.4
32,PILAD,A,D,4,16,600,0.6
32,PILAD,A,D,4,17,50,0.05
32,PILAD,A,D,4,18,217,0.217
32,PILAD,A,D,4,19,217,0.217
32,PILAD,A,D,4,20,217,0.217
32,PILAD,A,D,4,21,475,0.475
32,PILAD,A,D,4,22,475,0.475
32,PILAD,A,D,4,23,450,0.45
32,PILAD,A,D,4,24,450,0.45
32,PILAD,A,D,4,25,200,0.2
32,PILAD,A,D,4,26,50,0.05
32,PILAD,A,D,4,27,50,0.05
32,PILAD,A,D,4,28,200,0.2
32,PILAD,A,D,4,29,200,0.2
32,PILAD,A,D,4,30,200,0.2
32,PILAD,A,D,4,31,800,0.8
32,PILAD,A,D,4,32,400,0.4
32,PILAD,A,D,4,33,500,0.5
32,PILAD,A,D,4,34,500,0.5
32,PILAD,A,D,4,35,400,0.4
32,PILAD,A,D,4,36,400,0.4
32,PILAD,A,D,4,37,650,0.65
32,PILAD,A,D,4,38,650,0.65
32,PILAD,A,D,4,39,567,0.567
32,PILAD,A,D,4,40,567,0.567
32,PILAD,A,D,4,41,567,0.567
32,PILAD,A,D,4,42,400,0.4
32,PILAD,A,D,4,43,200,0.2
32,PILAD,A,D,4,44,200,0.2
32,PILAD,A,D,4,45,200,0.2
32,PILAD,A,D,4,46,800,0.8
32,PILAD,A,D,4,47,800,0.8
32,PILAD,A,D,4,48,600,0.6
32,PILAD,A,D,4,49,700,0.7
32,PILAD,A,D,4,50,700,0.7
32,PILAD,A,D,4,51,800,0.8
32,PILAD,A,D,4,52,800,0.8
32,PILAD,A,D,4,53,700,0.7
32,PILAD,A,D,4,54,700,0.7
32,PILAD,A,D,4,55,700,0.7
32,PILAD,A,D,4,56,200,0.2
32,PILAD,A,D,4,57,200,0.2
32,PILAD,A,D,4,58,650,0.65
32,PILAD,A,D,4,59,650,0.65
32,PILAD,A,D,4,60,533,0.533
32,PILAD,A,D,4,61,533,0.533
32,PILAD,A,D,4,62,533,0.533
32,PILAD,A,D,4,63,533,0.533
32,PILAD,A,D,4,64,533,0.533
32,PILAD,A,D,4,65,533,0.533
32,PILAD,A,D,4,66,700,0.7
32,PILAD,A,D,4,67,667,0.667
32,PILAD,A,D,4,68,667,0.667
32,PILAD,A,D,4,69,667,0.667
32,PILAD,A,D,4,70,800,0.8
32,PILAD,A,D,4,71,800,0.8
32,PILAD,A,D,4,72,700,0.7
32,PILAD,A,D,4,73,700,0.7
32,PILAD,A,D,4,74,700,0.7
32,PILAD,A,D,4,75,700,0.7
32,PILAD,A,D,4,76,700,0.7
32,PILAD,A,D,4,77,850,0.85
32,PILAD,A,D,4,78,850,0.85
32,PILAD,A,D,4,79,600,0.6
32,PILAD,A,D,4,80,400,0.4
32,PILAD,A,D,4,81,800,0.8
32,PILAD,A,D,4,82,800,0.8
32,PILAD,A,D,4,83,800,0.8
32,PILAD,A,D,4,84,1067,1.067
32,PILAD,A,D,4,85,1067,1.067
32,PILAD,A,D,4,86,1067,1.067
32,PILAD,A,D,4,87,600,0.6
32,PILAD,A,D,4,88,867,0.867
32,PILAD,A,D,4,89,867,0.867
32,PILAD,A,D,4,90,867,0.867
32,PILAD,A,D,4,91,500,0.5
32,PILAD,A,D,4,92,500,0.5
32,PILAD,A,D,4,93,600,0.6
32,PILAD,A,D,4,94,600,0.6
32,PILAD,A,D,4,95,933,0.933
32,PILAD,A,D,4,96,933,0.933
32,PILAD,A,D,4,97,933,0.933
32,PILAD,A,D,4,98,650,0.65
32,PILAD,A,D,4,99,650,0.65
32,PILAD,A,D,4,100,750,0.75
32,PILAD,A,D,4,101,750,0.75
32,PILAD,A,D,4,102,967,0.967
32,PILAD,A,D,4,103,967,0.967
32,PILAD,A,D,4,104,967,0.967
32,PILAD,A,D,4,105,800,0.8
32,PILAD,A,D,4,106,800,0.8
32,PILAD,A,D,4,107,800,0.8
32,PILAD,A,D,4,108,800,0.8
32,PILAD,A,D,4,109,775,0.775
32,PILAD,A,D,4,110,775,0.775
32,PILAD,A,D,4,111,775,0.775
32,PILAD,A,D,4,112,775,0.775
32,PILAD,A,D,4,113,600,0.6
32,PILAD,A,D,4,114,900,0.9
32,PILAD,A,D,4,115,900,0.9
32,PILAD,A,D,4,116,1067,1.067
32,PILAD,A,D,4,117,1067,1.067
32,PILAD,A,D,4,118,1067,1.067
32,PILAD,A,D,4,119,1000,1
32,PILAD,A,D,4,120,1000,1
32,PILAD,A,D,4,121,800,0.8
32,PILAD,A,D,4,122,800,0.8
32,PILAD,A,D,4,123,1067,1.067
32,PILAD,A,D,4,124,1067,1.067
32,PILAD,A,D,4,125,1067,1.067
32,PILAD,A,D,4,126,1000,1
32,PILAD,A,D,4,127,1000,1
32,PILAD,A,D,4,128,1000,1
32,PILAD,A,D,4,129,1000,1
32,PILAD,A,D,4,130,800,0.8
32,PILAD,A,D,4,131,800,0.8
32,PILAD,A,D,4,132,800,0.8
32,PILAD,A,D,4,133,1200,1.2
32,PILAD,A,D,4,134,1200,1.2
32,PILAD,A,D,4,135,600,0.6
32,PILAD,A,D,4,136,600,0.6
32,PILAD,A,D,4,137,1200,1.2
32,PILAD,A,D,4,138,1200,1.2
32,PILAD,A,D,4,139,1200,1.2
32,PILAD,A,D,4,140,900,0.9
32,PILAD,A,D,4,141,900,0.9
32,PILAD,A,D,4,142,800,0.8
32,PILAD,A,D,4,143,800,0.8
